status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Semantic_Shape_Editing_With_Parametric_Implicit_Templates.pdf	https://doi.org/10.1145/3641519.3657421	144357248	1061838	144357248	5985808	gs-600dpi-q100; 5.71MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/An_Adaptive_Fast_Multipole_Accelerated_Hybrid_Boundary_Integral_Equation_Method_for_Accurate_Diffusion_Curves.pdf	https://doi.org/10.1145/3618374	137247397	1740325	137247397	7292564	gs-600dpi-q100; 6.95MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Effect_based_Multi_viewer_Caching_for_Cloud_native_Rendering.pdf	https://doi.org/10.1145/3592431	128995670	2781087	128995670	6626804	gs-600dpi-q100; 6.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/MVD_2_Efficient_Multiview_3D_Reconstruction_for_Multiview_Diffusion.pdf	https://doi.org/10.1145/3641519.3657403	126003156	2018426	126003156	6899481	gs-600dpi-q100; 6.58MiB	ok
download_invalid	obsidian-vault/paperPDFs/SIGGRAPH_2024/NeurCADRecon_Neural_Representation_for_Reconstructing_CAD_Surfaces_by_Enforcing_Zero_Gaussian_Curvature.pdf	https://doi.org/10.1145/3658171	124632133	1244546	23141723			"pdfinfo failed: Syntax Error: Couldn't find trailer dictionary
Syntax Error: Couldn't find trailer dictionary
Syntax Error: Couldn't read xref table"
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Multi_color_Holograms_Improve_Brightness_in_Holographic_Displays.pdf	https://doi.org/10.1145/3610548.3618135	112703727	1018961	112703727	4809866	gs-600dpi-q100; 4.59MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Real_time_Neural_Woven_Fabric_Rendering.pdf	https://doi.org/10.1145/3641519.3657496	106388413	1578875	106388413	5580071	gs-600dpi-q100; 5.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/SOL_NeRF_Sunlight_Modeling_for_Outdoor_Scene_Decomposition_and_Relighting.pdf	https://doi.org/10.1145/3610548.3618143	100695071	2412615	100695071	7974896	gs-600dpi-q100; 7.61MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Variational_Feature_Extraction_in_Scientific_Visualization.pdf	https://doi.org/10.1145/3658219	99476363	827841	99476363	4568437	gs-600dpi-q100; 4.36MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/VRMM_A_Volumetric_Relightable_Morphable_Head_Model.pdf	https://doi.org/10.1145/3641519.3657406	98972763	1138631	98972763	4684006	gs-600dpi-q100; 4.47MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Simulation_and_Optimization_of_Magnetoelastic_Thin_Shells.pdf	https://doi.org/10.1145/3528223.3530142	98435430	1694448	98435430	14086932	gs-450dpi-q95; 13.43MiB	ok
