status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Echoes_of_the_Coliseum_Towards_3D_Live_streaming_of_Sports_Events.pdf	https://dl.acm.org/doi/pdf/10.1145/3731214	84842124	4790810	84842124	7182572	gs-600dpi-q100; 6.85MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Toonify3D_StyleGAN_based_3D_Stylized_Face_Generator.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657480	63183830	1137847	63183830	5973616	gs-600dpi-q100; 5.70MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Motion_From_Shape_Change.pdf	https://dl.acm.org/doi/pdf/10.1145/3592417	62888014	1112657	62888014	9222457	gs-600dpi-q100; 8.80MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Realistic_Surface_based_Cloth_Rendering_Model.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591554	62422677	669086	62422677	5854753	gs-600dpi-q100; 5.58MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Virtually_Being_Customizing_Camera_Controllable_Video_Diffusion_Models_with_Volumetric_Performance_Captures.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763888	62105278	953536	62105278	3586345	gs-600dpi-q100; 3.42MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Audio_Driven_Universal_Gaussian_Head_Avatars.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763939	55245749	706755	55245749	2148871	gs-600dpi-q100; 2.05MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/ClipFace_Text_guided_Editing_of_Textured_3D_Morphable_Models.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591566	55225726	1086834	55225726	4523960	gs-600dpi-q100; 4.31MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Chord_Chain_of_Rendering_Decomposition_for_PBR_Material_Estimation_from_Generated_Texture_Images.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763848	55153259	981385	55153259	6836912	gs-600dpi-q100; 6.52MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Procedural_Texturing_of_Solid_Wood_With_Knots.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530081	54593014	1349350	54593014	6979443	gs-600dpi-q100; 6.66MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Hodge_decomposition_of_vector_fields_in_Cartesian_grids.pdf	https://dl.acm.org/doi/pdf/10.1145/3680528.3687602	54239283	584462	54239283	4102884	gs-600dpi-q100; 3.91MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/NeLiF_Neural_Lighting_Function_Generation_for_Real_Time_Indoor_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763958	53842675	1037634	53842675	4053512	gs-600dpi-q100; 3.87MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/End_to_end_Procedural_Material_Capture_With_Proxy_free_Mixed_integer_Optimization.pdf	https://dl.acm.org/doi/pdf/10.1145/3592132	53823296	3122371	53823296	18358117	gs-600dpi-q100; 17.51MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Fluid_solid_Coupling_in_Kinetic_Two_phase_Flow_Simulation.pdf	https://dl.acm.org/doi/pdf/10.1145/3592138	53821189	720916	53821189	6148030	gs-600dpi-q100; 5.86MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/LEGO_Maker_Autoregressive_Image_Conditioned_LEGO_Model_Creation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763285	53777523	912919	53777523	4132446	gs-600dpi-q100; 3.94MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/B4M_Breaking_Low_Rank_Adapter_for_Making_Content_Style_Customization.pdf	https://dl.acm.org/doi/pdf/10.1145/3728461	53682411	1922270	53682411	20963437	gs-450dpi-q95; 19.99MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Shape_Dithering_for_3D_Printing.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530129	53627528	1345079	53627528	6974574	gs-600dpi-q100; 6.65MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/CAD2Sketch_Generating_Concept_Sketches_from_CAD_Sequences.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555488	53548605	2145651	53548605	7620108	gs-600dpi-q100; 7.27MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Improving_Curl_Noise.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763980	53473140	1057361	53473140	6045331	gs-600dpi-q100; 5.77MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Isotropic_ARAP_energy_using_Cauchy_Green_invariants.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555507	53409802	891729	53409802	4087454	gs-600dpi-q100; 3.90MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/A_Stack_Free_Parallel_h_Adaptation_Algorithm_for_Dynamically_Balanced_Trees_on_GPUs.pdf	https://dl.acm.org/doi/pdf/10.1145/3763349	52948698	949966	52948698	3828851	gs-600dpi-q100; 3.65MiB	ok
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/HRM_2Avatar_High_Fidelity_Real_Time_Mobile_Avatars_from_Monocular_Phone_Scans.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763894	52848798	1268830				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/AD_GS_Alternating_Densification_for_Sparse_Input_3D_Gaussian_Splatting.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763993	52602473	1026688				timeout in ACM batch
