status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/ParSEL_Parameterized_Shape_Editing_with_Language.pdf	https://arxiv.org/abs/2405.20319	36476233	701167	36476233	2257082	gs-600dpi-q100; 2.15MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/SRIF_Semantic_Shape_Registration_Empowered_by_Diffusion_based_Image_Morphing_and_Flow_Estimation.pdf	https://arxiv.org/abs/2409.11682	36533490	1786173	36533490	5552501	gs-600dpi-q100; 5.30MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Computational_Pattern_Making_From_3D_Garment_Models.pdf	https://arxiv.org/abs/2202.10272	36334354	1004590	36334354	5635291	gs-600dpi-q100; 5.37MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/MASH_Masked_Anchored_SpHerical_Distances_for_3D_Shape_Representation_and_Generation.pdf	http://arxiv.org/abs/2504.09149	35901440	613455	35901440	12901210	gs-600dpi-q100; 12.30MiB	ok
replaced	obsidian-vault/paperPDFs/Uncategorized/arXiv_2026/2026_PiD_Fast_and_High_Resolution_Latent_Decoding_with_Pixel_Diffusion.pdf	https://arxiv.org/abs/2605.23902	35949602	2054556	35949602	16874302	gs-600dpi-q100; 16.09MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/AnyMo_Scaling_Any_Modality_Conditional_Motion_Generation_with_Masked_Modeling.pdf	https://arxiv.org/abs/2605.29488	35815093	1333365	35815093	4404487	gs-600dpi-q100; 4.20MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/Lance:_Unified_Multimodal_Modeling_by_Multi-Task_Synergy.pdf	https://arxiv.org/abs/2605.18678	35807040	2481528	35807040	9886222	gs-450dpi-q95; 9.43MiB	ok
replaced	obsidian-vault/paperPDFs/ICLR_2026/ChronoEdit_Towards_Temporal_Reasoning_for_Image_Editing_and_World_Simulation.pdf	https://arxiv.org/abs/2510.04290	35768042	1150787	35768042	6098773	gs-600dpi-q100; 5.82MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Neural_Field_Based_3D_Surface_Reconstruction_of_Microstructures_from_Multi_Detector_Signals_in_Scanning_Electron_Microscopy.pdf	https://arxiv.org/abs/2508.04728	35785299	2945762	35785299	15444231	gs-600dpi-q100; 14.73MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/NimbusGS_Unified_3D_Scene_Reconstruction_under_Hybrid_Weather.pdf	https://arxiv.org/abs/2603.27228	35669839	1434310	35669839	8490359	gs-600dpi-q100; 8.10MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/AnyAct_Towards_Human_Reenactment_of_Character_Motion_From_Video.pdf	https://arxiv.org/abs/2605.15497	35463999	981310	35463999	3128721	gs-600dpi-q100; 2.98MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/VAR_RL_Done_Right_Tackling_Asynchronous_Policy_Conflicts_in_Visual_Autoregressive_Generation.pdf	https://arxiv.org/abs/2601.02256	35570308	1125503	35570308	2969462	gs-600dpi-q100; 2.83MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/FHAvatar_Fast_and_High_Fidelity_Reconstruction_of_Face_and_Hair_Composable_3D_Head_Avatar_from_Few_Casual_Captures.pdf	https://arxiv.org/abs/2603.23345	35424752	962327	35424752	3964360	gs-600dpi-q100; 3.78MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/ProgressiveAvatars_Progressive_Animatable_3D_Gaussian_Avatars.pdf	https://arxiv.org/abs/2603.16447	35381684	822655	35381684	2457096	gs-600dpi-q100; 2.34MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/A_Divide-and-Conquer_Approach_for_Global_Orientation_of_Non-Watertight_Scene-Level_Point_Clouds_with_0-1_Integer_Optimization.pdf	http://arxiv.org/abs/2505.23469	35318932	1092000	35318932	7475222	gs-600dpi-q100; 7.13MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/3DGH_3D_Head_Generation_with_Composable_Hair_and_Face.pdf	http://arxiv.org/abs/2506.20875	35343825	795303	35343825	5609255	gs-600dpi-q100; 5.35MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/CAST_Component-Aligned_3D_Scene_Reconstruction_from_an_RGB_Image.pdf	http://arxiv.org/abs/2502.12894	35268265	1019971	35268265	3354549	gs-600dpi-q100; 3.20MiB	ok
