status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/PC_Planner_Physics_Constrained_Self_Supervised_Learning_for_Robust_Neural_Motion_Planning_with_Shape_Aware_Distance_Function.pdf	https://arxiv.org/pdf/2410.12805.pdf	46777930	1325549	46777930	3877309	gs-600dpi-q100; 3.70MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Vista4D_Video_Reshooting_with_4D_Point_Clouds.pdf	https://arxiv.org/abs/2604.21915	46789027	2880806	46789027	17561358	gs-450dpi-q95; 16.75MiB	ok
replaced	obsidian-vault/paperPDFs/SGP_2025/Uniform_Sampling_of_Surfaces_by_Casting_Rays.pdf	https://arxiv.org/abs/2506.05268	46694057	1810783	46694057	11039444	gs-600dpi-q100; 10.53MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/What_Matters_for_Diffusion_Friendly_Latent_Manifold_Prior_Aligned_Autoencoders_for_Latent_Diffusion.pdf	https://arxiv.org/abs/2605.07915	46610173	3735881	46610173	19393739	gs-600dpi-q100; 18.50MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/ELITE_Efficient_Gaussian_Head_Avatar_from_a_Monocular_Video_via_Learned_Initialization_and_Test_time_Generative_Adaptation.pdf	https://arxiv.org/abs/2601.10200	46631091	1426693	46631091	3624434	gs-600dpi-q100; 3.46MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/EgoXtreme_A_Dataset_for_Robust_Object_Pose_Estimation_in_Egocentric_Views_under_Extreme_Conditions.pdf	https://arxiv.org/abs/2603.25135	46580273	686391	46580273	3740977	gs-600dpi-q100; 3.57MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/FaceCam_Portrait_Video_Generation_with_Camera_Control.pdf	https://arxiv.org/abs/2603.05506	46051548	1387685	46051548	13237384	gs-600dpi-q100; 12.62MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/PR_MaGIC_Prompt_Refinement_Via_Mask_Decoder_Gradient_Flow_For_In_Context_Segmentation.pdf	https://arxiv.org/abs/2604.12113	45967895	1918767	45967895	3912938	gs-600dpi-q100; 3.73MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/EgoControl_Controllable_Egocentric_Video_Generation_via_3D_Full_Body_Poses.pdf	https://arxiv.org/abs/2511.18173	45684643	2623836	45684643	10870981	gs-600dpi-q100; 10.37MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/3D_Stylization_via_Large_Reconstruction_Model.pdf	http://arxiv.org/abs/2504.21836	45445141	1141968	45445141	4086616	gs-600dpi-q100; 3.90MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/SymphoMotion_4D_Dynamic_and_Camera_Control_for_Video_Generation.pdf	https://arxiv.org/abs/2604.03723	45792655	1638358	45792350	14410658	gs-600dpi-q100; 13.74MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Neural_Parameterization_for_Dynamic_Human_Head_Editing.pdf	https://arxiv.org/abs/2207.00210	45398021	1136454	45398021	4915297	gs-600dpi-q100; 4.69MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Volumetric_Homogenization_for_Knitwear_Simulation.pdf	https://arxiv.org/abs/2405.12484	45393272	1359905	45393272	8557982	gs-600dpi-q100; 8.16MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/UAVLight_A_Benchmark_for_Illumination_Robust_3D_Reconstruction_in_Unmanned_Aerial_Vehicle_UAV_Scenes.pdf	https://arxiv.org/abs/2511.21565	44989967	2371869	44989967	4038528	gs-600dpi-q100; 3.85MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/MaterialPicker_Multi-Modal_DiT-Based_Material_Generation.pdf	http://arxiv.org/abs/2412.03225	45124425	3039497	45124425	14318599	gs-450dpi-q95; 13.66MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/SegQuant_A_Semantics_Aware_and_Generalizable_Quantization_Framework_for_Diffusion_Models.pdf	https://arxiv.org/abs/2507.14811	44809286	1947319	44809286	8456386	gs-600dpi-q100; 8.06MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/GeoRelight_Learning_Joint_Geometrical_Relighting_and_Reconstruction_with_Flexible_Multi_Modal_Diffusion_Transformers.pdf	https://arxiv.org/abs/2604.20715	44846563	3152833	44846563	15273940	gs-600dpi-q100; 14.57MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Event_Illumination_Collaborative_Low_light_Image_Enhancement_with_a_High_resolution_Real_world_Dataset.pdf	https://arxiv.org/abs/2605.22186	44764003	1158210	44764003	3519043	gs-600dpi-q100; 3.36MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/DGGT_Feedforward_4D_Reconstruction_of_Dynamic_Driving_Scenes_using_Unposed_Images.pdf	https://arxiv.org/abs/2512.03004	44644658	839293	44644658	3683473	gs-600dpi-q100; 3.51MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Back_to_Basics_Let_Denoising_Generative_Models_Denoise.pdf	https://arxiv.org/abs/2511.13720	44592209	2424843	44592209	6419694	gs-360dpi-q95; 6.12MiB	ok
replaced	obsidian-vault/paperPDFs/TOG_2023/AdaptNet_Policy_Adaptation_for_Physics_Based_Character_Control.pdf	https://arxiv.org/abs/2310.00239	44607950	1755624	44607950	4953311	gs-600dpi-q100; 4.72MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Neighbor_Aware_Localized_Concept_Erasure_in_Text_to_Image_Diffusion_Models.pdf	https://arxiv.org/abs/2603.25994	44524782	1418270	44524782	5608768	gs-600dpi-q100; 5.35MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Aerial_Path_Online_Planning_for_Urban_Scene_Updation.pdf	http://arxiv.org/abs/2505.01486	44552699	2696855	44552699	12849642	gs-600dpi-q100; 12.25MiB	ok
replaced	obsidian-vault/paperPDFs/WHITEPAPER_2025/Isaac_Lab_A_GPU_Accelerated_Simulation_Framework_for_Multi_Modal_Robot_Learning.pdf	https://arxiv.org/abs/2511.04831	44458996	4212163	44458996	18411846	gs-360dpi-q95; 17.56MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/InstantViR_Real_Time_Video_Inverse_Problem_Solver_with_Distilled_Diffusion_Prior.pdf	https://arxiv.org/abs/2511.14208	44414694	2438690	44414694	13571025	gs-600dpi-q100; 12.94MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/FlowDirector_Training_Free_Flow_Steering_for_Precise_Text_to_Video_Editing.pdf	https://arxiv.org/abs/2506.05046	44417405	3252075	44417405	17766638	gs-300dpi-q95; 16.94MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/GenAnalysis_Joint_Shape_Analysis_by_Learning_Man-Made_Shape_Generators_with_Deformation_Regularizations.pdf	http://arxiv.org/abs/2503.00807	44404872	2027843	44404872	7026815	gs-600dpi-q100; 6.70MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/RobotSeg_A_Model_and_Dataset_for_Segmenting_Robots_in_Image_and_Video.pdf	https://arxiv.org/abs/2511.22950	44361635	3212179	44361635	12785485	gs-450dpi-q95; 12.19MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/SeeThrough3D_Occlusion_Aware_3D_Control_in_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2602.23359	44267419	3674824	44267419	19410058	gs-600dpi-q100; 18.51MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Unified_Spherical_Frontend_Learning_Rotation_Equivariant_Representations_of_Spherical_Images_from_Any_Camera.pdf	https://arxiv.org/abs/2511.18174	43994801	1452303	43994801	5932527	gs-600dpi-q100; 5.66MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/MapReduce_LoRA_Advancing_the_Pareto_Front_in_Multi_Preference_Optimization_for_Generative_Models.pdf	https://arxiv.org/abs/2511.20629	44206604	3418907	44206604	19695540	gs-450dpi-q95; 18.78MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/OccuFly_A_3D_Vision_Benchmark_for_Semantic_Scene_Completion_from_the_Aerial_Perspective.pdf	https://arxiv.org/abs/2512.20770	43948016	1228935	43948016	5127173	gs-600dpi-q100; 4.89MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/UltraFlux_Data_Model_Co_Design_for_High_quality_Native_4K_Text_to_Image_Generation_across_Diverse_Aspect_Ratios.pdf	https://arxiv.org/abs/2511.18050	43965549	2006495	43965549	8945582	gs-450dpi-q95; 8.53MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Fast_Subspace_Fluid_Simulation_with_a_Temporally-Aware_Basis.pdf	http://arxiv.org/abs/2502.05339	43932767	2034202	43932767	5771807	gs-600dpi-q100; 5.50MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/InstructMix2Mix_Consistent_Sparse_View_Editing_Through_Multi_View_Model_Personalization.pdf	https://arxiv.org/abs/2511.14899	43710712	2541517	43710712	20245226	gs-600dpi-q100; 19.31MiB	ok
replaced	obsidian-vault/paperPDFs/ICLR_2025/OmniRe_Omni_Urban_Scene_Reconstruction.pdf	https://arxiv.org/abs/2408.16760	43667807	903918	43667807	3602192	gs-600dpi-q100; 3.44MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Actuators_A_La_Mode_Modal_Actuations_for_Soft_Body_Locomotion.pdf	https://arxiv.org/abs/2405.18609	43648335	1730493	43648335	3499217	gs-600dpi-q100; 3.34MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/PhysGaia_A_Physics_aware_Benchmark_with_Multi_Body_Interactions_for_Dynamic_Novel_View_Synthesis.pdf	https://arxiv.org/abs/2506.02794	43736318	1410804	43736318	6552017	gs-600dpi-q100; 6.25MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/CUPID_Generative_3D_Reconstruction_via_Joint_Object_and_Pose_Modeling.pdf	https://arxiv.org/abs/2510.20776	43547599	1210661	43547599	6579414	gs-600dpi-q100; 6.27MiB	ok
replaced	obsidian-vault/paperPDFs/WHITEPAPER_2025/Cosmos_World_Foundation_Model_Platform_for_Physical_AI.pdf	https://arxiv.org/abs/2501.03575	43473963	3184337	43473963	16348539	gs-450dpi-q95; 15.59MiB	ok
