status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/HRM_2Avatar_High_Fidelity_Real_Time_Mobile_Avatars_from_Monocular_Phone_Scans.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763894	52848798	1268830	52848798	7908827	gs-600dpi-q100; 7.54MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/AD_GS_Alternating_Densification_for_Sparse_Input_3D_Gaussian_Splatting.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763993	52602473	1026688	52602473	5734969	gs-600dpi-q100; 5.47MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Vertex_Features_for_Neural_Global_Illumination.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763826	52463680	933984	52463680	2089046	gs-600dpi-q100; 1.99MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Ray_Tracing_Harmonic_Functions.pdf	https://dl.acm.org/doi/pdf/10.1145/3658201	52176551	1754617	52176551	5816359	gs-600dpi-q100; 5.55MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Generating_360_Video_is_What_You_Need_For_a_3D_Scene.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763876	52174981	1307273	52174981	11259348	gs-600dpi-q100; 10.74MiB	ok
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Gradient_Weighted_Feature_Back_Projection_A_Fast_Alternative_to_Feature_Distillation_in_3D_Gaussian_Splatting.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763926	50591145	632268				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Position_Based_Surface_Tension_Flow.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555476	50177462	1284940				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2025/The_Mokume_Dataset_and_Inverse_Modeling_of_Solid_Wood_Textures.pdf	https://dl.acm.org/doi/pdf/10.1145/3730874	50000265	2157557				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2025/Correct_your_balance_heuristic_Optimizing_balance_style_multiple_importance_sampling_weights.pdf	https://dl.acm.org/doi/pdf/10.1145/3730819	49973108	1928958				timeout in ACM batch
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Glare_Pattern_Depiction_High_Fidelity_Physical_Computation_and_Physiologically_Inspired_Visual_Response.pdf	https://dl.acm.org/doi/pdf/10.1145/3763356	49747960	739923				timeout in ACM batch
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/SketchFaceNeRF_Sketch_based_Facial_Generation_and_Editing_in_Neural_Radiance_Fields.pdf	https://dl.acm.org/doi/pdf/10.1145/3592100	39960814	2006683	39960814	17481345	gs-600dpi-q100; 16.67MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Manu_Grid_UI_for_Parameter_Estimation_of_Tilt_Angle_Extended_Generalized_Projection_Function_in_Illustrations.pdf	https://dl.acm.org/doi/pdf/10.1145/3721250.3743003	39788429	232345	39788429	728511	gs-600dpi-q100; 0.69MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Metamaterial_Networks_for_Nonlinear_Material_Design.pdf	https://dl.acm.org/doi/pdf/10.1145/3618325	39514912	1450229	39514912	8296308	gs-600dpi-q100; 7.91MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Variational_Surface_Reconstruction_Using_Natural_Neighbors.pdf	https://dl.acm.org/doi/pdf/10.1145/3731191	39366139	1412984	39366139	7222311	gs-600dpi-q100; 6.89MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Learning_to_Generate_3D_Shapes_from_a_Single_Example.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555480	39280252	3002680	39280252	5763980	gs-600dpi-q100; 5.50MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Temporal_Set_Inversion_for_Animated_Implicits.pdf	https://dl.acm.org/doi/pdf/10.1145/3592448	38931372	1150409	38931372	8589577	gs-600dpi-q100; 8.19MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/X_UniMotion_Animating_Human_Images_with_Expressive_Unified_and_Identity_Agnostic_Motion_Latents.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763952	38756738	812391	38756738	3429767	gs-600dpi-q100; 3.27MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Split4D_Decomposed_4D_Scene_Reconstruction_Without_Video_Segmentation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763343	38501147	1502967	38501147	8276666	gs-600dpi-q100; 7.89MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Order_Matters_Learning_Element_Ordering_for_Graphic_Design_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3730858	38350446	1284542	38350446	8620102	gs-600dpi-q100; 8.22MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Practical_Gaussian_process_implicit_surfaces_with_sparse_convolutions.pdf	https://dl.acm.org/doi/pdf/10.1145/3763329	38325167	2311212	38325167	4177484	gs-600dpi-q100; 3.98MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/WishGI_Lightweight_Static_Global_Illumination_Baking_via_Spherical_Harmonics_Fitting.pdf	https://dl.acm.org/doi/pdf/10.1145/3730935	38274349	887261	38274349	4304266	gs-600dpi-q100; 4.10MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Power_Plastics_A_Hybrid_Lagrangian_Eulerian_Solver_for_Mesoscale_Inelastic_Flows.pdf	https://dl.acm.org/doi/pdf/10.1145/3618344	38269354	691603	38269354	6944451	gs-600dpi-q100; 6.62MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/The_Power_Particle_in_Cell_Method.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530066	38231786	618875	38231786	7701014	gs-600dpi-q100; 7.34MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Diffusion_Posterior_Illumination_for_Ambiguity_aware_Inverse_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3618357	38176817	1521570	38176817	6778588	gs-600dpi-q100; 6.46MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Temporal_Coherent_Topology_Optimization_Approach_for_Assembly_Planning_of_Bespoke_Frame_Structures.pdf	https://dl.acm.org/doi/pdf/10.1145/3592102	37823814	965517	37823814	8342423	gs-600dpi-q100; 7.96MiB	ok
