status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Fast_Stabilization_of_Inducible_Magnet_Simulation.pdf	https://doi.org/10.1145/3550469.3555410	29312598	926787	29312598	2512106	gs-600dpi-q100; 2.40MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Differentiable_Voronoi_Diagrams_for_Simulation_of_Cell_based_Mechanical_Systems.pdf	https://doi.org/10.1145/3658152	28664245	1203565	28664245	6183741	gs-600dpi-q100; 5.90MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Analogist_Out_of_the_box_Visual_In_context_Learning_With_Image_Diffusion_Model.pdf	https://doi.org/10.1145/3658136	28474563	2354227	28474563	15822646	gs-600dpi-q100; 15.09MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Bilateral_Guided_Radiance_Field_Processing.pdf	https://doi.org/10.1145/3658148	28433594	1624226	28433594	13264711	gs-450dpi-q95; 12.65MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Separate_and_Enhance_Compositional_Finetuning_for_Text_to_image_Diffusion_Models.pdf	https://doi.org/10.1145/3641519.3657527	28425964	1899832	28425964	6779924	gs-450dpi-q95; 6.47MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/DiffSound_Differentiable_Modal_Sound_Rendering_and_Inverse_Rendering_for_Diverse_Inference_Tasks.pdf	https://doi.org/10.1145/3641519.3657493	28215060	582242	28215060	2153177	gs-600dpi-q100; 2.05MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Training_free_Consistent_Text_to_image_Generation.pdf	https://doi.org/10.1145/3658157	27800469	2346557	27800469	12585832	gs-600dpi-q100; 12.00MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Reference_Based_Sketch_Extraction_via_Attention_Mechanism.pdf	https://doi.org/10.1145/3550454.3555504	27551409	1004857	27551409	4070216	gs-600dpi-q100; 3.88MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/PCEDNet_A_Lightweight_Neural_Network_for_Fast_and_Interactive_Edge_Detection_in_3D_Point_Clouds.pdf	https://doi.org/10.1145/3481804	27042140	1452390	27042140	19647285	gs-600dpi-q100; 18.74MiB	ok
page_mismatch	obsidian-vault/paperPDFs/SIGGRAPH_2025/Sketch2Anim_Towards_Transferring_Sketch_Storyboards_into_3D_Animation.pdf	https://doi.org/10.1145/3731167	26240438	1316076	23234630			current_pages=20; downloaded_pages=15
replaced	obsidian-vault/paperPDFs/arxiv_2025/Uni_Inter_Unifying_3D_Human_Motion_Synthesis_Across_Diverse_Interaction_Contexts.pdf	https://doi.org/10.1145/3757377.3763954	25528869	915062	25445851	7314958	gs-600dpi-q100; 6.98MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GARM_LS_A_Gradient_Augmented_Reference_Map_Method_for_Level_Set_Fluid_Simulation.pdf	https://doi.org/10.1145/3618377	25469136	1125995	25469136	7141866	gs-600dpi-q100; 6.81MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/LaplacianFusion_Detailed_3D_Clothed_Human_Body_Reconstruction.pdf	https://doi.org/10.1145/3550454.3555511	25400118	2124380	25400118	10193401	gs-600dpi-q100; 9.72MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Input_Dependent_Uncorrelated_Weighting_for_Monte_Carlo_Denoising.pdf	https://doi.org/10.1145/3610548.3618177	25138099	1058836	25138099	3231863	gs-600dpi-q100; 3.08MiB	ok
page_mismatch	obsidian-vault/paperPDFs/TOG_2018/Mode_adaptive_neural_networks_for_quadruped_motion_control.pdf	https://doi.org/10.1145/3197517.3201366	24948771	571563	24821553			current_pages=12; downloaded_pages=11
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/ArrangementNet_Learning_Scene_Arrangements_for_Vectorized_Indoor_Scene_Modeling.pdf	https://doi.org/10.1145/3592122	24890695	1836203	24890695	9395474	gs-600dpi-q100; 8.96MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/3D_Gaussian_Blendshapes_for_Head_Avatar_Animation.pdf	https://doi.org/10.1145/3641519.3657462	24850994	868309	24850994	4082093	gs-600dpi-q100; 3.89MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Aperture_aware_Lens_Design.pdf	https://doi.org/10.1145/3641519.3657398	24797145	867017	24797145	2281477	gs-600dpi-q100; 2.18MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Computational_Design_of_Wiring_Layout_on_Tight_Suits_with_Minimal_Motion_Resistance.pdf	https://doi.org/10.1145/3610548.3618200	24614083	570782	24614083	2021888	gs-600dpi-q100; 1.93MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/In_the_Quest_for_Scale_Optimal_Mappings.pdf	https://doi.org/10.1145/3627102	24344298	897645	24344298	9598034	gs-600dpi-q100; 9.15MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Efficient_Visualization_of_Light_Pollution_for_the_Night_Sky.pdf	https://doi.org/10.1145/3618337	24029445	1229469	24029445	2158534	gs-600dpi-q100; 2.06MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/PopStage_The_Generation_of_Stage_Cross_Editing_Video_based_on_Spatio_Temporal_Matching.pdf	https://doi.org/10.1145/3550454.3555467	23820937	655429	23820937	3170220	gs-600dpi-q100; 3.02MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Tele_Aloha_A_Telepresence_System_With_Low_budget_and_High_authenticity_Using_Sparse_RGB_Cameras.pdf	https://doi.org/10.1145/3641519.3657491	23570034	955092	23570034	3089165	gs-600dpi-q100; 2.95MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/GaussianPrediction_Dynamic_3D_Gaussian_Prediction_for_Motion_Extrapolation_and_Free_View_Synthesis.pdf	https://doi.org/10.1145/3641519.3657417	23559834	781779	23559834	2344326	gs-600dpi-q100; 2.24MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/SinMPI_Novel_View_Synthesis_from_a_Single_Image_with_Expanded_Multiplane_Images.pdf	https://doi.org/10.1145/3610548.3618155	23216993	668808	23216993	2210450	gs-600dpi-q100; 2.11MiB	ok
