status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/CVPR_2026/MARCO_Navigating_the_Unseen_Space_of_Semantic_Correspondence.pdf	https://arxiv.org/abs/2604.18267	42076355	1003985	42076355	5779772	gs-600dpi-q100; 5.51MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/FlashVSR_Towards_Real_time_Diffusion_Based_Streaming_Video_Super_Resolution.pdf	https://arxiv.org/abs/2510.12747	41940643	1056682	41940643	7146707	gs-600dpi-q100; 6.82MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Image-GS_Content-Adaptive_Image_Representation_via_2D_Gaussians.pdf	http://arxiv.org/abs/2407.01866	41971596	3396277	41971596	17844932	gs-450dpi-q95; 17.02MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/DiffusionHarmonizer_Bridging_Neural_Reconstruction_and_Photorealistic_Simulation_with_Online_Diffusion_Enhancer.pdf	https://arxiv.org/abs/2602.24096	41560668	1660387	41560668	10753173	gs-600dpi-q100; 10.26MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/PPISP_Physically_Plausible_Compensation_and_Control_of_Photometric_Variations_in_Radiance_Field_Reconstruction.pdf	https://arxiv.org/abs/2601.18336	41303777	1388301	41303777	8575922	gs-600dpi-q100; 8.18MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/AMOR_Adaptive_Character_Control_through_Multi-Objective_Reinforcement_Learning.pdf	http://arxiv.org/abs/2505.23708	40991723	733384	40991723	1358751	gs-600dpi-q100; 1.30MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/GLINT_Modeling_Scene_Scale_Transparency_via_Gaussian_Radiance_Transport.pdf	https://arxiv.org/abs/2603.26181	41252755	1522009	41252755	3980101	gs-600dpi-q100; 3.80MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Disentangling_Random_and_Cyclic_Effects_in_Time_lapse_Sequences.pdf	https://arxiv.org/abs/2207.01413	40890298	1518931	40890298	8769215	gs-600dpi-q100; 8.36MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2025/LAMP_Language_Assisted_Motion_Planning_for_Controllable_Video_Generation.pdf	https://arxiv.org/abs/2512.03619	40792107	1052886	40792107	5538117	gs-600dpi-q100; 5.28MiB	ok
page_mismatch	obsidian-vault/paperPDFs/arxiv_2025/WorldPlay_Towards_Long_Term_Geometric_Consistency_for_Real_Time_Interactive_World_Modeling.pdf	https://arxiv.org/abs/2512.14614	40577609	1738070	17739083			current_pages=18; downloaded_pages=23
replaced	obsidian-vault/paperPDFs/CVPR_2026/PhyGaP_Physically_Grounded_Gaussians_with_Polarization_Cues.pdf	https://arxiv.org/abs/2603.14001	40496494	1924093	40496494	7613029	gs-600dpi-q100; 7.26MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2024/Structured_3D_Latents_for_Scalable_and_Versatile_3D_Generation.pdf	https://arxiv.org/abs/2412.01506	40166803	2747664	40166803	17849130	gs-360dpi-q95; 17.02MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Pupil_aware_Holography.pdf	https://arxiv.org/abs/2203.14939	40110397	2378590	40110397	6454475	gs-600dpi-q100; 6.16MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Synthetic_Curriculum_Reinforces_Compositional_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2511.18378	39644833	1841139	39644833	4087321	gs-600dpi-q100; 3.90MiB	ok
replaced	obsidian-vault/paperPDFs/AAAI_2026/DREAMRUNNER_Fine_Grained_Compositional_Story_to_Video_Generation_with_Retrieval_Augmented_Motion_Adaptation.pdf	https://arxiv.org/abs/2411.16657	39834194	3693828	39834194	18727867	gs-450dpi-q95; 17.86MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Text_Guided_Texturing_by_Synchronized_Multi_View_Diffusion.pdf	https://arxiv.org/abs/2311.12891	39523184	953546	39523184	9290278	gs-600dpi-q100; 8.86MiB	ok
replaced	obsidian-vault/paperPDFs/ICCV_2025/Global_Motion_Corresponder_for_3D_Point_Based_Scene_Interpolation_under_Large_Motion.pdf	https://arxiv.org/abs/2508.20136	39438133	964686	39438133	3558853	gs-600dpi-q100; 3.39MiB	ok
page_mismatch	obsidian-vault/paperPDFs/SIGGRAPH_2022/NIMBLE_A_Non_rigid_Hand_Model_With_Bones_and_Muscles.pdf	https://arxiv.org/abs/2202.04533v2	39272894	1650310	39274085			current_pages=16; downloaded_pages=17
replaced	obsidian-vault/paperPDFs/arxiv_2026/Motion-Adapter:_A_Diffusion_Model_Adapter_for_Text-to-Motion_Generation_of_Compound_Actions.pdf	https://arxiv.org/abs/2604.16135	39374088	1149014	39374088	6328876	gs-600dpi-q100; 6.04MiB	ok
page_mismatch	obsidian-vault/paperPDFs/CVPR_2026/PoseGAM_Robust_Unseen_Object_Pose_Estimation_via_Geometry_Aware_Multi_View_Reasoning.pdf	https://arxiv.org/abs/2512.10840	39240419	1001112	39258813			current_pages=17; downloaded_pages=18
replaced	obsidian-vault/paperPDFs/CVPR_2026/Customized_Fusion_A_Closed_Loop_Dynamic_Network_for_Adaptive_Multi_Task_Aware_Infrared_Visible_Image_Fusion.pdf	https://arxiv.org/abs/2604.08924	39227717	793021	39227717	4497922	gs-600dpi-q100; 4.29MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2024/Shape_of_Motion_4D_Reconstruction_from_a_Single_Video.pdf	https://arxiv.org/abs/2407.13764	39220458	651375	39220458	2956574	gs-600dpi-q100; 2.82MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Cloning_Deterministic_Worlds_The_Critical_Role_of_Latent_Geometry_in_Long_Horizon_World_Models.pdf	https://arxiv.org/abs/2510.26782	39050815	956976	39050815	3465026	gs-600dpi-q100; 3.30MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/ArtisanGS_Interactive_Tools_for_Gaussian_Splat_Selection_with_AI_and_Human_in_the_Loop.pdf	https://arxiv.org/abs/2602.10173	38971510	915503	38971510	4612521	gs-600dpi-q100; 4.40MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/INSID3_Training_Free_In_Context_Segmentation_with_DINOv3.pdf	https://arxiv.org/abs/2603.28480	38792117	1658841	38792117	5612606	gs-600dpi-q100; 5.35MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/DreamStereo_Towards_Real_Time_Stereo_Inpainting_for_HD_Videos.pdf	https://arxiv.org/abs/2604.12270	38897282	1787802	38897282	17132460	gs-600dpi-q100; 16.34MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/See_and_Fix_the_Flaws_Enabling_VLMs_and_Diffusion_Models_to_Comprehend_Visual_Artifacts_via_Agentic_Data_Synthesis.pdf	https://arxiv.org/abs/2602.20951	38331409	2503661	38331409	7349222	gs-600dpi-q100; 7.01MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/AREA3D_Active_Reconstruction_Agent_with_Unified_Feed_Forward_3D_Perception_and_Vision_Language_Guidance.pdf	https://arxiv.org/abs/2512.05131	38274325	1232599	38274325	10378074	gs-600dpi-q100; 9.90MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/VideoPainter_Any_length_Video_Inpainting_and_Editing_with_Plug_and_Play_Context_Control.pdf	http://arxiv.org/abs/2503.05639v3	38327481	2268050	38327481	10681313	gs-600dpi-q100; 10.19MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Differentiable_Adaptive_4D_Structured_Illumination_for_Joint_Capture_of_Shape_and_Reflectance.pdf	https://arxiv.org/abs/2605.06214	38184669	649407	38184669	3637993	gs-600dpi-q100; 3.47MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/MorphAny3D_Unleashing_the_Power_of_Structured_Latent_in_3D_Morphing.pdf	https://arxiv.org/abs/2601.00204	38144664	3085113	38144664	13746368	gs-600dpi-q100; 13.11MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/HACK_Learning_a_Parametric_Head_and_Neck_Model_for_High_fidelity_Animation.pdf	https://arxiv.org/abs/2305.04469	38071211	1184608	38071211	4274282	gs-600dpi-q100; 4.08MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Photo_to_shape_Material_Transfer_for_Diverse_Structures.pdf	https://arxiv.org/abs/2205.04018	37790872	1255419	37790872	3118598	gs-600dpi-q100; 2.97MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Textured_Mesh_Quality_Assessment_Large_scale_Dataset_and_Deep_Learning_based_Quality_Metric.pdf	https://arxiv.org/abs/2202.02397	37652860	1153348	37652860	2753901	gs-600dpi-q100; 2.63MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/MultiBanana_A_Challenging_Benchmark_for_Multi_Reference_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2511.22989	37703514	3262516	37703514	14212062	gs-600dpi-q100; 13.55MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/DCoAR_Deep_Concept_Injection_into_Unified_Autoregressive_Models_for_Personalized_Text_to_Image_Generation.pdf	https://arxiv.org/abs/2508.07341	37599518	1830721	37599518	7668966	gs-600dpi-q100; 7.31MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2025/Matrix-Game_2.0:_An_Open-Source,_Real-Time,_and_Streaming_Interactive_World_Model.pdf	https://arxiv.org/abs/2508.13009	37452352	1358609	37452352	3844533	gs-600dpi-q100; 3.67MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/SurfaceVoronoi_Efficiently_Computing_Voronoi_Diagrams_Over_Mesh_Surfaces_with_Arbitrary_Distance_Solvers.pdf	https://arxiv.org/abs/2212.09029	37409422	810340	37409422	5286721	gs-600dpi-q100; 5.04MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/ARC_Is_a_Vision_Problem.pdf	https://arxiv.org/abs/2511.14761	37375312	2128802	37375312	10886890	gs-600dpi-q100; 10.38MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Mesh_Pro_Asynchronous_Advantage_guided_Ranking_Preference_Optimization_for_Artist_style_Quadrilateral_Mesh_Generation.pdf	https://arxiv.org/abs/2603.00526	37151491	2092197	37151491	12680159	gs-600dpi-q100; 12.09MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2026/Rhythm_Learning_Interactive_Whole_Body_Control_for_Dual_Humanoids.pdf	https://arxiv.org/abs/2603.02856	37119794	778512	37120645	3849662	gs-600dpi-q100; 3.67MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/AdR_Gaussian_Accelerating_Gaussian_Splatting_with_Adaptive_Radius.pdf	https://arxiv.org/abs/2409.08669	37124218	882737	37124218	2848320	gs-600dpi-q100; 2.72MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/ARM_Thinker_Reinforcing_Multimodal_Generative_Reward_Models_with_Agentic_Tool_Use_and_Visual_Reasoning.pdf	https://arxiv.org/abs/2512.05111	37030368	1027340	37030368	6269070	gs-600dpi-q100; 5.98MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/CoordSpeaker_Exploiting_Gesture_Captioning_for_Coordinated_Caption_Empowered_Co_Speech_Gesture_Generation.pdf	https://arxiv.org/abs/2511.22863	36966426	1428829	36966426	7687478	gs-600dpi-q100; 7.33MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/CLIP_Mesh_Generating_textured_meshes_from_text_using_pretrained_image_text_models.pdf	https://arxiv.org/abs/2203.13333	36912504	406039	36912504	1403883	gs-600dpi-q100; 1.34MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Predicting_Loose_fitting_Garment_Deformations_Using_Bone_driven_Motion_Networks.pdf	https://arxiv.org/abs/2205.01355	36909852	1011934	36909852	2861766	gs-600dpi-q100; 2.73MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/MIND_Microstructure_INverse_Design_with_Generative_Hybrid_Neural_Representation.pdf	http://arxiv.org/abs/2502.02607	36854405	1418215	36854405	7436320	gs-600dpi-q100; 7.09MiB	ok
replaced	obsidian-vault/paperPDFs/arxiv_2025/SSOMotion_HumanMotion_Synthesis_in_3D_Scenes_via_Unified_Scene_Semantic_Occupancy.pdf	https://arxiv.org/abs/2511.07819	36618221	930142	36618221	7490175	gs-600dpi-q100; 7.14MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/FLoD_Integrating_Flexible_Level_of_Detail_into_3D_Gaussian_Splatting_for_Customizable_Rendering.pdf	http://arxiv.org/abs/2408.12894	36780216	3090571	36780216	20333792	gs-600dpi-q100; 19.39MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Automatic_Quantization_for_Physics_based_Simulation.pdf	https://arxiv.org/abs/2207.04658	36539690	842654	36539690	2191704	gs-600dpi-q100; 2.09MiB	ok
