status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Lagrangian_Covector_Fluid_With_Free_Surface.pdf	https://doi.org/10.1145/3641519.3657514	51279451	1154966	51279451	5732637	gs-600dpi-q100; 5.47MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/ConceptLab_Creative_Concept_Generation_using_VLM_Guided_Diffusion_Prior_Constraints.pdf	https://doi.org/10.1145/3659578	50832495	1993120	50832495	20712490	gs-600dpi-q100; 19.75MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Accurate_Diffuse_Lighting_From_Spherical_Gaussian_Lights.pdf	https://doi.org/10.1145/3532719.3543209	50143119	199483	50143119	1075572	gs-600dpi-q100; 1.03MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/An_Inverse_Procedural_Modeling_Pipeline_for_SVBRDF_Maps.pdf	https://doi.org/10.1145/3502431	49331243	1817255	49331243	4910577	gs-360dpi-q95; 4.68MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Disentangled_Image_Colorization_via_Global_Anchors.pdf	https://doi.org/10.1145/3550454.3555432	49152734	2776530	49152734	6401295	gs-600dpi-q100; 6.10MiB	ok
download_timeout	obsidian-vault/paperPDFs/SIGGRAPH_2026/MotionBricks_Scalable_Real_Time_Motions_with_Modular_Latent_Generative_Model_and_Smart_Primitives.pdf	https://doi.org/10.1145/3811334	48356685	3479585				timeout in ACM batch
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Fluid_Control_With_Laplacian_Eigenfunctions.pdf	https://doi.org/10.1145/3641519.3657468	48237125	1006718	48237125	3963652	gs-600dpi-q100; 3.78MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Interactive_Editing_of_Monocular_Depth.pdf	https://doi.org/10.1145/3532719.3543235	48004208	336428	48004208	4781095	gs-600dpi-q100; 4.56MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Shadow_Harmonization_for_Realistic_Compositing.pdf	https://doi.org/10.1145/3610548.3618227	47821237	951328	47821237	4124792	gs-600dpi-q100; 3.93MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/K_surfaces_B_zier_Splines_Interpolating_at_Gaussian_Curvature_Extrema.pdf	https://doi.org/10.1145/3618383	46963993	1248017	46963993	3167563	gs-600dpi-q100; 3.02MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Fine_Wrinkling_on_Coarsely_Meshed_Thin_Shells.pdf	https://doi.org/10.1145/3462758	45416187	1922968	45416187	16139646	gs-600dpi-q100; 15.39MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/High_Density_Ratio_Multi_fluid_Simulation_with_Peridynamics.pdf	https://doi.org/10.1145/3618347	44921869	729326	44921869	2755338	gs-600dpi-q100; 2.63MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Position_based_Nonlinear_Gauss_Seidel_for_Quasistatic_Hyperelasticity.pdf	https://doi.org/10.1145/3658154	44574726	879995	44574726	10562069	gs-450dpi-q95; 10.07MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Unified_Differentiable_Boolean_Operator_With_Fuzzy_Logic.pdf	https://doi.org/10.1145/3641519.3657484	44345026	537433	44345026	3267337	gs-600dpi-q100; 3.12MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/LOOSECONTROL_Lifting_ControlNet_for_Generalized_Depth_Conditioning.pdf	https://doi.org/10.1145/3641519.3657525	43843702	1046351	43843702	3286909	gs-600dpi-q100; 3.13MiB	ok
page_mismatch	obsidian-vault/paperPDFs/TOG_2020/Local_motion_phases_for_learning_multi_contact_character_movements.pdf	https://doi.org/10.1145/3386569.3392450	43307540	868247	43179911			current_pages=15; downloaded_pages=14
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Generative_Escher_Meshes.pdf	https://doi.org/10.1145/3641519.3657452	41973356	1341704	41973356	10221370	gs-600dpi-q100; 9.75MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Field_Convolutions_by_Repeated_Differentiation.pdf	https://doi.org/10.1145/3618340	41458931	942631	41458931	5441456	gs-600dpi-q100; 5.19MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Depth_of_Field_Aware_Differentiable_Rendering.pdf	https://doi.org/10.1145/3550454.3555521	41455431	2055301	41455431	13215809	gs-600dpi-q100; 12.60MiB	ok
