status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/A_Free_space_Diffraction_BSDF.pdf	https://dl.acm.org/doi/pdf/10.1145/3658166	142070554	3254418	142070554	4527704	gs-600dpi-q100; 4.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Alignable_Lamella_Gridshells.pdf	https://dl.acm.org/doi/pdf/10.1145/3687898	140926160	985141	140926160	12461596	gs-600dpi-q100; 11.88MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Example_Based_Feature_Painting_on_Textures.pdf	https://dl.acm.org/doi/pdf/10.1145/3763301	135587363	7366948	135587363	16048727	gs-300dpi-q95; 15.31MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Automatic_Sampling_for_Discontinuities_in_Differentiable_Shaders.pdf	https://dl.acm.org/doi/pdf/10.1145/3763291	133438601	3233657	133438601	8892294	gs-600dpi-q100; 8.48MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Neural_Stochastic_Poisson_Surface_Reconstruction.pdf	https://dl.acm.org/doi/pdf/10.1145/3610548.3618162	87393283	2280788	87393283	7891516	gs-600dpi-q100; 7.53MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/SMF_Template_free_and_Rig_free_Animation_Transfer_using_Kinetic_Codes.pdf	https://dl.acm.org/doi/pdf/10.1145/3763309	87082583	1089893	87082583	4622750	gs-600dpi-q100; 4.41MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Fluid_Implicit_Particles_on_Coadjoint_Orbits.pdf	https://dl.acm.org/doi/pdf/10.1145/3687970	86653905	2136674	86653905	11473354	gs-600dpi-q100; 10.94MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Doppler_Time_of_Flight_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3618335	85708001	3186757	85708001	10043550	gs-600dpi-q100; 9.58MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/GenLit_Reformulating_Single_Image_Relighting_as_Video_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763970	85676029	1042039	85676029	4834109	gs-600dpi-q100; 4.61MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PractiLight_Practical_Light_Control_Using_Foundational_Diffusion_Models.pdf	https://dl.acm.org/doi/pdf/10.1145/3763342	85599609	1241843	85599609	5544062	gs-600dpi-q100; 5.29MiB	ok
download_invalid	obsidian-vault/paperPDFs/SIGGRAPH_2025/Echoes_of_the_Coliseum_Towards_3D_Live_streaming_of_Sports_Events.pdf	https://dl.acm.org/doi/pdf/10.1145/3731214	84842124	4790810	41660090			"pdfinfo failed: Syntax Error: Couldn't find trailer dictionary
Syntax Error: Couldn't find trailer dictionary
Syntax Error: Couldn't read xref table"
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Putting_Rigid_Bodies_to_Rest.pdf	https://dl.acm.org/doi/pdf/10.1145/3731203	84712812	2325737	84712812	16184179	gs-600dpi-q100; 15.43MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/A_compact_stochastic_representation_for_Monte_Carlo_Path_Traced_images.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763846	83749606	5129110	83749606	12942824	gs-600dpi-q100; 12.34MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Variational_Neural_Surfacing_of_3D_Sketches.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763900	83179053	1346651	83179053	8550119	gs-600dpi-q100; 8.15MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Computational_Design_of_LEGO_Sketch_Art.pdf	https://dl.acm.org/doi/pdf/10.1145/3618306	82225175	1349992	82225175	8524381	gs-600dpi-q100; 8.13MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/SOF_Sorted_Opacity_Fields_for_Fast_Unbounded_Surface_Reconstruction.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763933	82197851	778567	82197851	5266185	gs-600dpi-q100; 5.02MiB	ok
