status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Gradient_Weighted_Feature_Back_Projection_A_Fast_Alternative_to_Feature_Distillation_in_3D_Gaussian_Splatting.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763926	50591145	632268	50591145	5865975	gs-600dpi-q100; 5.59MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Position_Based_Surface_Tension_Flow.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555476	50177462	1284940	50177462	9053321	gs-450dpi-q95; 8.63MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/The_Mokume_Dataset_and_Inverse_Modeling_of_Solid_Wood_Textures.pdf	https://dl.acm.org/doi/pdf/10.1145/3730874	50000265	2157557	50000265	5854791	gs-600dpi-q100; 5.58MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Correct_your_balance_heuristic_Optimizing_balance_style_multiple_importance_sampling_weights.pdf	https://dl.acm.org/doi/pdf/10.1145/3730819	49973108	1928958	49973108	8850431	gs-600dpi-q100; 8.44MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Glare_Pattern_Depiction_High_Fidelity_Physical_Computation_and_Physiologically_Inspired_Visual_Response.pdf	https://dl.acm.org/doi/pdf/10.1145/3763356	49747960	739923	49747960	5392360	gs-600dpi-q100; 5.14MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Interactive_and_Robust_Mesh_Booleans.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555460	34105003	436302	34105003	1320693	gs-600dpi-q100; 1.26MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Neural_Light_Spheres_for_Implicit_Image_Stitching_and_View_Synthesis.pdf	https://dl.acm.org/doi/pdf/10.1145/3680528.3687660	34102141	3311841	34102141	20907930	gs-360dpi-q95; 19.94MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Fast_Physics_Based_Modeling_of_Knots_and_Ties_using_Templates.pdf	https://dl.acm.org/doi/pdf/10.1145/3721238.3730622	33998666	626984	33998666	2191514	gs-600dpi-q100; 2.09MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Online_Scene_CAD_Recomposition_via_Autonomous_Scanning.pdf	https://dl.acm.org/doi/pdf/10.1145/3618339	33732242	1348655	33732242	4525254	gs-600dpi-q100; 4.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/ColorVideoVDP_A_Visual_Difference_Predictor_for_Image_Video_and_Display_Distortions.pdf	https://dl.acm.org/doi/pdf/10.1145/3658144	33583901	1450726	33583901	4801341	gs-600dpi-q100; 4.58MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Sprite_from_Sprite_Cartoon_Animation_Decomposition_with_Self_supervised_Sprite_Estimation.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555439	33461485	1308274	33461485	4429254	gs-600dpi-q100; 4.22MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PartUV_Part_Based_UV_Unwrapping_of_3D_Meshes.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763843	32913906	1318186	32913906	5375577	gs-600dpi-q100; 5.13MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Bounding.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657442	32827707	902067	32827707	8725669	gs-600dpi-q100; 8.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/A_Hybrid_Generator_Architecture_for_Controllable_Face_Synthesis.pdf	https://dl.acm.org/doi/pdf/10.1145/3588432.3591563	32822041	896204	32822041	2378733	gs-600dpi-q100; 2.27MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Implicit_Neural_Representation_for_Physics_driven_Actuated_Soft_Bodies.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530156	32278155	853146	32278155	7985686	gs-600dpi-q100; 7.62MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Differentiable_Stripe_Patterns_for_Inverse_Design_of_Structured_Surfaces.pdf	https://dl.acm.org/doi/pdf/10.1145/3592114	32153314	1137142	32153314	3847943	gs-600dpi-q100; 3.67MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/From_Rigging_to_Waving_3D_Guided_Diffusion_for_Natural_Animation_of_Hand_Drawn_Characters.pdf	https://dl.acm.org/doi/pdf/10.1145/3763280	32025769	1944208	32025769	6750834	gs-600dpi-q100; 6.44MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/EGG_Fusion_Efficient_3D_Reconstruction_with_Geometry_aware_Gaussian_Surfel_on_the_Fly.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763878	31892048	1132468	31892048	4985068	gs-600dpi-q100; 4.75MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/AlignTex_Pixel_Precise_Texture_Generation_from_Multi_view_Artwork.pdf	https://dl.acm.org/doi/pdf/10.1145/3731158	31852133	1460286	31852133	6765654	gs-600dpi-q100; 6.45MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Reliable_Iterative_Dynamics_A_Versatile_Method_for_Fast_and_Robust_Simulation.pdf	https://dl.acm.org/doi/pdf/10.1145/3734518	31604200	708228	31604200	13893602	gs-600dpi-q100; 13.25MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/All_you_need_is_rotation_Construction_of_developable_strips.pdf	https://dl.acm.org/doi/pdf/10.1145/3687947	31499637	968778	31499637	3310868	gs-600dpi-q100; 3.16MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Generative_Head_Mounted_Camera_Captures_for_Photorealistic_Avatars.pdf	https://dl.acm.org/doi/pdf/10.1145/3763300	31108788	1301565	31108788	3067221	gs-600dpi-q100; 2.93MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Shoot_Bounce_3D_Single_Shot_Occlusion_Aware_3D_from_Lidar_by_Decomposing_Two_Bounce_Light.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763945	31089157	761854	31089157	3396358	gs-600dpi-q100; 3.24MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Radiance_Surfaces_Optimizing_Surface_Representations_with_a_5D_Radiance_Field_Loss.pdf	https://dl.acm.org/doi/pdf/10.1145/3721238.3730713	30977832	1791838	30977832	9736343	gs-600dpi-q100; 9.29MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Marching_Neurons_Accurate_Surface_Extraction_for_Neural_Implicit_Shapes.pdf	https://dl.acm.org/doi/pdf/10.1145/3763328	30954907	1636831	30954907	8472713	gs-600dpi-q100; 8.08MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Fast_Stable_Control_of_Coupled_Solid_Fluid_Dynamic_Systems.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763997	30657297	1447252	30657297	5241242	gs-600dpi-q100; 5.00MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/One_Model_to_Rig_Them_All_Diverse_Skeleton_Rigging_with_UniRig.pdf	https://dl.acm.org/doi/pdf/10.1145/3730930	30479621	1647853	30479621	9063302	gs-600dpi-q100; 8.64MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/AutoBrep_Autoregressive_B_Rep_Generation_with_Unified_Topology_and_Geometry.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763814	30303222	1964852	30303222	15565750	gs-600dpi-q100; 14.84MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/One_shot_Embroidery_Customization_via_Contrastive_LoRA_Modulation.pdf	https://dl.acm.org/doi/pdf/10.1145/3763290	30145837	1357714	30145837	7839539	gs-600dpi-q100; 7.48MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Fluidic_Topology_Optimization_with_an_Anisotropic_Mixture_Model.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555429	30141394	676950	30141394	4251144	gs-600dpi-q100; 4.05MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/Perceptual_Requirements_for_World_Locked_Rendering_in_AR_and_VR.pdf	https://dl.acm.org/doi/pdf/10.1145/3610548.3618134	29934348	555677	29934348	2255661	gs-600dpi-q100; 2.15MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/Transforming_Unstructured_Hair_Strands_into_Procedural_Hair_Grooms.pdf	https://dl.acm.org/doi/pdf/10.1145/3731168	29838798	1689561	29838798	20255592	gs-450dpi-q95; 19.32MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Hierarchical_Neural_Semantic_Representation_for_3D_Semantic_Correspondence.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763921	29757994	663778	29757994	2531496	gs-600dpi-q100; 2.41MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/GroomGen_A_High_Quality_Generative_Hair_Model_Using_Hierarchical_Latent_Representations.pdf	https://dl.acm.org/doi/pdf/10.1145/3618309	29584789	971136	29584789	9100280	gs-600dpi-q100; 8.68MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Stripe_Embedding_Efficient_Maps_with_Exact_Numeric_Computation.pdf	https://dl.acm.org/doi/pdf/10.1145/3687915	29535209	586713	29535209	2240314	gs-600dpi-q100; 2.14MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Neural_Geometry_Fields_for_Meshes.pdf	https://dl.acm.org/doi/pdf/10.1145/3641519.3657399	29532312	919241	29532312	3379654	gs-600dpi-q100; 3.22MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/PowerGS_Display_Rendering_Power_Co_Optimization_for_Neural_Rendering_in_Power_Constrained_XR_Systems.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763851	29450251	749456	29450251	2445593	gs-600dpi-q100; 2.33MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/RELATE3D_REfocusing_Latent_Adapter_for_Targeted_local_Enhancement_and_Editing_in_3D_Generation.pdf	https://dl.acm.org/doi/pdf/10.1145/3721238.3730648	29321403	1928760	29321403	8663203	gs-600dpi-q100; 8.26MiB	ok
page_mismatch	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/Differentiable_Modeling_of_Material_Spreading_in_Inkjet_Printing_for_Appearance_Prediction.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530083	29059007	1851006	26180411			current_pages=10; downloaded_pages=14
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2023/Recursive_Control_Variates_for_Inverse_Rendering.pdf	https://dl.acm.org/doi/pdf/10.1145/3592139	28924018	1639774	28924018	11701471	gs-600dpi-q100; 11.16MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2023/ART_Owen_Scrambling.pdf	https://dl.acm.org/doi/pdf/10.1145/3618307	28902549	2185295	28902549	7531488	gs-600dpi-q100; 7.18MiB	ok
download_invalid	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2022/Video_driven_Neural_Physically_based_Facial_Asset_for_Production.pdf	https://dl.acm.org/doi/pdf/10.1145/3550454.3555445	28866831	1218720	25643405			"qpdf failed: WARNING: /home/ripemangobox/Downloads/acm_sig_auto/3550454.3555445.pdf: file is damaged
WARNING: /home/ripemangobox/Downloads/acm_sig_auto/3550454.3555445.pdf: can't find startxref
WARNING: /home/ripemangobox/Downloads/acm_sig_auto/3550454.3555445.pdf: Attempting to reconstruct cross-reference table
qpdf: /home/ripemangobox/Downloads/acm_sig_auto/3550454.3555445.pdf: unable to find trailer dictionary while recovering damaged file"
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/A_Neural_Particle_Level_Set_Method_for_Dynamic_Interface_Tracking.pdf	https://dl.acm.org/doi/pdf/10.1145/3730399	28859660	2591983	28859660	11878794	gs-600dpi-q100; 11.33MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2022/Spelunking_the_Deep_Guaranteed_Queries_on_General_Neural_Implicit_Surfaces_via_Range_Analysis.pdf	https://dl.acm.org/doi/pdf/10.1145/3528223.3530155	28842187	1205694	28842187	3320376	gs-600dpi-q100; 3.17MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2024/InstanceTex_Instance_level_Controllable_Texture_Synthesis_for_3D_Scenes_via_Diffusion_Priors.pdf	https://dl.acm.org/doi/pdf/10.1145/3680528.3687633	28792705	1060836	28792705	6143826	gs-600dpi-q100; 5.86MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/High_Fidelity_Dynamic_Portrait_Animation_via_Direct_Preference_Optimization_and_Temporal_Motion_Modulation.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763914	28746981	614532	28746981	3089177	gs-600dpi-q100; 2.95MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/Fuse3D_Generating_3D_Assets_Controlled_by_Multi_Image_Fusion.pdf	https://dl.acm.org/doi/pdf/10.1145/3757377.3763943	28522011	786028	28522011	2850742	gs-600dpi-q100; 2.72MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2025/TransparentGS_Fast_Inverse_Rendering_of_Transparent_Objects_with_Gaussians.pdf	https://dl.acm.org/doi/pdf/10.1145/3730892	28517662	2102935	28517662	11207578	gs-600dpi-q100; 10.69MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_ASIA_2025/KISSColor_Kinetic_and_Intuitive_Stroke_Stretching_for_Vector_Drawing_Colorization.pdf	https://dl.acm.org/doi/pdf/10.1145/3763307	28469238	1358491	28469238	7149176	gs-600dpi-q100; 6.82MiB	ok
replaced	obsidian-vault/paperPDFs/SIGGRAPH_2024/Real_time_Path_Guiding_Using_Bounding_Voxel_Sampling.pdf	https://dl.acm.org/doi/pdf/10.1145/3658203	28382756	2147119	28382756	10999067	gs-600dpi-q100; 10.49MiB	ok
