status	path	source_url	original_logged_bytes	overcompressed_bytes	downloaded_bytes	final_bytes	method	reason
replaced	obsidian-vault/paperPDFs/CVPR_2026/WorldReel_4D_Video_Generation_with_Consistent_Geometry_and_Motion_Modeling.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Fang_WorldReel_4D_Video_Generation_with_Consistent_Geometry_and_Motion_Modeling_CVPR_2026_paper.html	46601787	583025	46601787	3983399	gs-1200dpi-q100; 3.80MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Layered_4D_Rotor_Gaussian_Splatting_A_Compressed_Representation_for_Long_Dynamic_Scenes.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Layered_4D-Rotor_Gaussian_Splatting_A_Compressed_Representation_for_Long_Dynamic_CVPR_2026_paper.html	48008181	1802168	48008181	3631947	gs-1200dpi-q100; 3.46MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Selectively_Extracting_and_Injecting_Visual_Attributes_into_Text_to_Image_Models.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Choi_Selectively_Extracting_and_Injecting_Visual_Attributes_into_Text-to-Image_Models_CVPR_2026_paper.html	38472658	755210	38472658	3683947	gs-1200dpi-q100; 3.51MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/TimeRipples_Accelerating_vDiTs_by_Understanding_the_Spatio_Temporal_Correlations_in_Latent_Space.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Mao_TimeRipples_Accelerating_vDiTs_by_Understanding_the_Spatio-Temporal_Correlations_in_Latent_CVPR_2026_paper.html	43616041	1210012	43616041	4052304	gs-1200dpi-q100; 3.86MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/FlashIn_Fast_and_Accurate_Image_Inversion_for_Real_time_Image_Editing.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Wang_FlashIn_Fast_and_Accurate_Image_Inversion_for_Real-time_Image_Editing_CVPR_2026_paper.html	34932993	625626	34932993	2625541	gs-1200dpi-q100; 2.50MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Edge_Focused_Super_Resolution_for_Omnidirectional_Images_with_Spherical_Geometric_Augmentation.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Edge-Focused_Super-Resolution_for_Omnidirectional_Images_with_Spherical_Geometric_Augmentation_CVPR_2026_paper.html	30431271	387120	30431271	3579161	gs-1200dpi-q100; 3.41MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/MLLMSplat_A_2D_MLLM_Powered_Framework_for_3D_Gaussian_Splatting_Understanding_Generation_and_Editing.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Xiu_MLLMSplat_A_2D_MLLM-Powered_Framework_for_3D_Gaussian_Splatting_Understanding_CVPR_2026_paper.html	27186469	762881	27186469	2210381	gs-1200dpi-q100; 2.11MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/UniGen_1_5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_RL.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Tian_UniGen-1.5_Enhancing_Image_Generation_and_Editing_through_Reward_Unification_in_CVPR_2026_paper.html	25084608	591200	25084608	1376854	gs-1200dpi-q100; 1.31MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Write_Where_It_Matters_Policy_Guided_Watermarks_for_3D_Gaussian_Splatting.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Li_Write_Where_It_Matters_Policy-Guided_Watermarks_for_3D_Gaussian_Splatting_CVPR_2026_paper.html	24150972	569225	24150972	1608298	gs-1200dpi-q100; 1.53MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/STUR3D_Spatio_Temporal_Unified_Representation_Learning_for_3D_Object_Detection.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Fan_STUR3D_Spatio-Temporal_Unified_Representation_Learning_for_3D_Object_Detection_CVPR_2026_paper.html	23339952	415958	23339952	3985464	gs-1200dpi-q100; 3.80MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/GauMVC_Generative_Decoupled_Gaussian_Representation_for_Human_centric_Multi_view_Video_Compression.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Yan_GauMVC_Generative_Decoupled_Gaussian_Representation_for_Human-centric_Multi-view_Video_Compression_CVPR_2026_paper.html	24679439	1296749	24679439	7916318	gs-1200dpi-q100; 7.55MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/D_2_FOSA_Dual_Diffusion_Guided_EEG_to_Image_Reconstruction_with_Frequency_Oriented_Semantic_Alignment.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Yu_D2-FOSA_Dual-Diffusion_Guided_EEG-to-Image_Reconstruction_with_Frequency-Oriented_Semantic_Alignment_CVPR_2026_paper.html	22084374	1398200	22084374	10447674	gs-1200dpi-q100; 9.96MiB	ok
replaced	obsidian-vault/paperPDFs/CVPR_2026/Nestwork_Conditional_3D_Furnished_House_Layout_Generation_through_Latent_Heterogeneous_Graph_Diffusion.pdf	https://openaccess.thecvf.com/content/CVPR2026/html/Miao_Nestwork_Conditional_3D_Furnished_House_Layout_Generation_through_Latent_Heterogeneous_CVPR_2026_paper.html	21747334	326620	21747334	7893390	gs-1200dpi-q100; 7.53MiB	ok
